record_id,owner_name,guardian_name,state,district,tehsil,village,khasra_number,plot_number,land_use_type,land_area_sq_m,survey_year,latitude,longitude,document_id,upload_timestamp,Hash,QR_Image
620,Anjali Srivastava,Sneha Dubey,Uttar Pradesh,Kanpur,Phulpur,Lakshmipur,4358,813/3,Commercial,4025,2024,27.209496,80.235726,LANDDOC-10620,2026-03-14 11:37:43,80685ec59567a0d85db54e2338fc970a48297ea62937fab80407b86cce239552,qr_codes\qr_620.png
621,Arjun Singh,Anjali Srivastava,Uttar Pradesh,Barabanki,Sadar,Rampur,5158,824/4,Commercial,2332,2020,26.982708,80.79522,LANDDOC-10621,2026-03-14 11:37:43,85fca34cce6604f23a2294b1afa9344b9a67e37b5bc5c7f56e8891a4ec670f26,qr_codes\qr_621.png
622,Ravi Shukla,Sneha Dubey,Uttar Pradesh,Varanasi,Bikapur,Rampur,7246,344/6,Agricultural,2292,2015,25.520995,80.804259,LANDDOC-10622,2026-03-14 11:37:43,53989892c01f7cd10a36de0fd9e65252c4cc3346210b9af110364785cb2f9546,qr_codes\qr_622.png
623,Rohit Mishra,Arjun Singh,Uttar Pradesh,Sitapur,Sadar,Rampur,8192,623/8,Agricultural,3775,2018,26.67889,80.747955,LANDDOC-10623,2026-03-14 11:37:43,9e2a21cafea4ac54acb7d5e164b7a6e913a82239868a435b67dba3808ea91b1d,qr_codes\qr_623.png
624,Saurabh Jain,Rahul Verma,Uttar Pradesh,Prayagraj,Bikapur,Rampur,5189,717/5,Agricultural,3642,2017,26.868683,81.603087,LANDDOC-10624,2026-03-14 11:37:43,4891f1f9e7d8d3dfdd858369e96745546002329d50bea9b5b92288d0758cb6d6,qr_codes\qr_624.png
625,Deepak Yadav,Amit Sharma,Uttar Pradesh,Sitapur,Sadar,Basantpur,6690,567/1,Agricultural,3257,2018,25.62667,82.255285,LANDDOC-10625,2026-03-14 11:37:43,1745beeb210b838e1d5aba75f308c47cd484646218ee93fbaded5d87bbcfcadf,qr_codes\qr_625.png
626,Saurabh Jain,Priya Singh,Uttar Pradesh,Sitapur,Malihabad,Rampur,3554,571/1,Commercial,2671,2018,26.796317,81.499232,LANDDOC-10626,2026-03-14 11:37:43,954be02cd5e187332f9826ecf94f32c7e929de7e68f3ff43f957be7a3c8a9647,qr_codes\qr_626.png
627,Vikas Pandey,Ravi Shukla,Uttar Pradesh,Kanpur,Meja,Rampur,7324,809/3,Agricultural,2211,2022,25.659826,80.174394,LANDDOC-10627,2026-03-14 11:37:43,60930dde77cd359095b33a35fceae51c39b436a231f39e0fa10765e64875d9e7,qr_codes\qr_627.png
628,Rahul Verma,Neha Gupta,Uttar Pradesh,Prayagraj,Meja,Madhopur,2568,975/4,Residential,2018,2022,27.000351,82.486344,LANDDOC-10628,2026-03-14 11:37:43,42f48981b0614c671468d77f2f478c5701188cf89cd35061923b0c5bae0f1bab,qr_codes\qr_628.png
629,Sneha Dubey,Sneha Dubey,Uttar Pradesh,Kanpur,Meja,Madhopur,9344,780/5,Commercial,1292,2016,26.527865,80.466143,LANDDOC-10629,2026-03-14 11:37:43,3f66d7f37a7fe4e814edd94f6e36a42e88a1af63fbf69fd133bd59fe3f1d8e6e,qr_codes\qr_629.png
630,Rahul Verma,Pooja Yadav,Uttar Pradesh,Lucknow,Malihabad,Basantpur,2897,688/6,Commercial,615,2024,27.157803,79.816041,LANDDOC-10630,2026-03-14 11:37:43,b3371af07b4362da1f056ae018dbe799723f647879708c3a6961c4886b7a70a0,qr_codes\qr_630.png
631,Deepak Yadav,Sneha Dubey,Uttar Pradesh,Varanasi,Meja,Shivpur,2340,466/7,Agricultural,4359,2024,26.408129,82.107947,LANDDOC-10631,2026-03-14 11:37:43,7177f4092ea3c74dd64921a9e7a4365c39aa811cd6377caacc6190b265b878a1,qr_codes\qr_631.png
632,Ravi Shukla,Ravi Shukla,Uttar Pradesh,Lucknow,Phulpur,Shivpur,2052,356/1,Commercial,2251,2019,26.438573,82.090503,LANDDOC-10632,2026-03-14 11:37:43,d59d5a5038102db17c76fed3d40af06e643337eee58b4b9a2fef886385333216,qr_codes\qr_632.png
633,Neha Gupta,Vikas Pandey,Uttar Pradesh,Kanpur,Bikapur,Madhopur,9705,651/9,Commercial,4245,2019,25.815708,80.939177,LANDDOC-10633,2026-03-14 11:37:43,1762acdac52f2b0e207928d497f8113a3def90094110dc795233f152389f53ab,qr_codes\qr_633.png
634,Sneha Dubey,Priya Singh,Uttar Pradesh,Lucknow,Sadar,Lakshmipur,5776,359/7,Agricultural,4397,2015,26.696346,81.232245,LANDDOC-10634,2026-03-14 11:37:43,30d6fb2219ceec3dcdebb3e545f3f4f4452b74faa4ad96f26fa82bb0591f97b4,qr_codes\qr_634.png
635,Amit Sharma,Sneha Dubey,Uttar Pradesh,Barabanki,Sadar,Madhopur,9907,218/7,Residential,2039,2020,26.912794,82.42201,LANDDOC-10635,2026-03-14 11:37:43,5721b5ae67ea9bc578a9a9730319f52ffac152a80d5f0ead53451b4feb715cac,qr_codes\qr_635.png
636,Sneha Dubey,Vikas Pandey,Uttar Pradesh,Sitapur,Bikapur,Basantpur,4612,670/5,Residential,2204,2023,26.832855,82.063838,LANDDOC-10636,2026-03-14 11:37:43,05b59df5d47ec839e17a8215a4a99d4f04a48cff6fc71fab58899d59ddc8b49c,qr_codes\qr_636.png
637,Saurabh Jain,Amit Sharma,Uttar Pradesh,Gorakhpur,Malihabad,Shivpur,9549,262/3,Commercial,2997,2018,26.599502,80.647976,LANDDOC-10637,2026-03-14 11:37:43,d2712e046c324087d5f8553d5dd368fc231cfcce3bfc24cc80410a63338544f1,qr_codes\qr_637.png
638,Ankit Tiwari,Pooja Yadav,Uttar Pradesh,Sitapur,Bikapur,Shivpur,4673,525/7,Residential,3791,2017,26.202481,81.724447,LANDDOC-10638,2026-03-14 11:37:43,6834c09311422a33e305c886960078979f2ddf47a916935347b776cff45ee29f,qr_codes\qr_638.png
639,Neha Gupta,Rohit Mishra,Uttar Pradesh,Kanpur,Meja,Kalyanpur,2646,240/1,Commercial,3587,2015,26.939181,82.48832,LANDDOC-10639,2026-03-14 11:37:43,cecfc0677b13f9eb5c8c8c32b331f99840f62b329f92cbcb195ba6470b95eb36,qr_codes\qr_639.png
640,Deepak Yadav,Nidhi Saxena,Uttar Pradesh,Barabanki,Sadar,Shivpur,8170,425/8,Commercial,600,2019,26.39042,80.200305,LANDDOC-10640,2026-03-14 11:37:43,41da9a98fa64b998b907f0455ae9571ea2a7eeb4ad7043cc969bb9ee33b8cd36,qr_codes\qr_640.png
641,Rohit Mishra,Arjun Singh,Uttar Pradesh,Varanasi,Malihabad,Rampur,1453,166/4,Agricultural,4571,2023,26.839221,80.241059,LANDDOC-10641,2026-03-14 11:37:43,f5d3f1d6fd9f222b1c590a35e7aee375a4353b8c9bb7a86a8c28a57980527454,qr_codes\qr_641.png
642,Pooja Yadav,Pooja Yadav,Uttar Pradesh,Sitapur,Bikapur,Kalyanpur,2913,944/8,Agricultural,4222,2023,26.028124,80.291252,LANDDOC-10642,2026-03-14 11:37:43,1eac6d27757341b319bcfb58f56fe38d2a394a9c1c1345cdc6a855754b07e939,qr_codes\qr_642.png
643,Pooja Yadav,Ravi Shukla,Uttar Pradesh,Prayagraj,Bikapur,Rampur,8586,425/7,Residential,416,2021,26.834242,81.95133,LANDDOC-10643,2026-03-14 11:37:43,277da9ae34cc727157eed2077a1bd990797673a3c1338517bdcfa2882e116ff1,qr_codes\qr_643.png
644,Vikas Pandey,Priya Singh,Uttar Pradesh,Lucknow,Sadar,Kalyanpur,4908,821/6,Commercial,4990,2018,27.23679,79.680583,LANDDOC-10644,2026-03-14 11:37:43,1604e8af9be86c1660870a4bd873e18e03bb17765bd771b9a73a876d1fa0ebc7,qr_codes\qr_644.png
645,Amit Sharma,Priya Singh,Uttar Pradesh,Varanasi,Phulpur,Shivpur,5070,958/5,Commercial,3519,2024,25.857029,81.351004,LANDDOC-10645,2026-03-14 11:37:43,93d5a6467ed65fa5ad7825595e5c36780cb507c88bb68af6c02e92daf6bee3a3,qr_codes\qr_645.png
646,Sneha Dubey,Ankit Tiwari,Uttar Pradesh,Barabanki,Phulpur,Lakshmipur,9499,316/7,Commercial,517,2019,26.832085,81.245431,LANDDOC-10646,2026-03-14 11:37:43,b92157665ba4b95dff68788f12e1d8d6585589632199f07f99112e369b1fa849,qr_codes\qr_646.png
647,Ankit Tiwari,Sneha Dubey,Uttar Pradesh,Barabanki,Phulpur,Madhopur,6806,244/6,Agricultural,1394,2024,26.452429,81.630609,LANDDOC-10647,2026-03-14 11:37:43,6434b09eb00624845f4fcb02b78608bd1d775c8464eb5d34b23f49bba5e76383,qr_codes\qr_647.png
648,Vikas Pandey,Pooja Yadav,Uttar Pradesh,Lucknow,Malihabad,Lakshmipur,4068,562/5,Residential,453,2023,25.724128,81.286396,LANDDOC-10648,2026-03-14 11:37:43,d422208bf5513be64db7b36a8a8ef87c2f98fa8e5e3ea512aedd55cda5cdd0ee,qr_codes\qr_648.png
649,Vikas Pandey,Rohit Mishra,Uttar Pradesh,Prayagraj,Bikapur,Rampur,8248,237/5,Residential,3290,2021,26.240458,81.702658,LANDDOC-10649,2026-03-14 11:37:43,315e817a6206fb45581e037d1ecc1f6e8570941c869a3b62db65a06def7bb50e,qr_codes\qr_649.png
650,Saurabh Jain,Ankit Tiwari,Uttar Pradesh,Lucknow,Bikapur,Kalyanpur,3925,445/6,Commercial,2716,2023,27.238724,82.060424,LANDDOC-10650,2026-03-14 11:37:43,efdb79c4bfe3fe264a6a21052a283b68e64962e92e0acef1b36be18450166a96,qr_codes\qr_650.png
651,Anjali Srivastava,Nidhi Saxena,Uttar Pradesh,Barabanki,Sadar,Shivpur,3835,390/6,Residential,3617,2016,26.751989,79.760773,LANDDOC-10651,2026-03-14 11:37:43,5823c0182715c76e09dc3ae7a2e48761ad047de5e3ae96e1b7d1f07d68141015,qr_codes\qr_651.png
652,Vikas Pandey,Rohit Mishra,Uttar Pradesh,Lucknow,Sadar,Lakshmipur,9981,996/7,Agricultural,260,2019,27.4883,79.879537,LANDDOC-10652,2026-03-14 11:37:43,c1bd6bd911921bd5bfa9e5e2dd5bac1c146792487e039d1c22b5ca04fb9e4344,qr_codes\qr_652.png
653,Anjali Srivastava,Pooja Yadav,Uttar Pradesh,Lucknow,Bikapur,Rampur,6964,162/5,Residential,2924,2021,27.079032,81.914738,LANDDOC-10653,2026-03-14 11:37:43,dc54e168a92a8f68eb4097d94715fd393d7fefb5f9ffae0b9010c68e1717b6f3,qr_codes\qr_653.png
654,Neha Gupta,Nidhi Saxena,Uttar Pradesh,Gorakhpur,Phulpur,Kalyanpur,6257,433/4,Agricultural,2233,2019,25.834186,81.656078,LANDDOC-10654,2026-03-14 11:37:43,f72de7c68b49970cabe3a6fb0963db874ae7507a81936f9b397201aecf8bf4db,qr_codes\qr_654.png
655,Deepak Yadav,Anjali Srivastava,Uttar Pradesh,Varanasi,Sadar,Rampur,1894,935/1,Agricultural,2519,2016,25.670447,80.475125,LANDDOC-10655,2026-03-14 11:37:43,3794701c98c419f394c72d6478dc57e81e2b0151ddbd131f475d075006d8a398,qr_codes\qr_655.png
656,Rahul Verma,Priya Singh,Uttar Pradesh,Lucknow,Sadar,Shivpur,6175,285/3,Agricultural,3505,2018,27.078393,80.322438,LANDDOC-10656,2026-03-14 11:37:43,1170b6e1cfa58cab6f406b1818e13f61d50133ae2130c3903a248b2c390788b5,qr_codes\qr_656.png
657,Rahul Verma,Pooja Yadav,Uttar Pradesh,Varanasi,Meja,Lakshmipur,7801,407/6,Commercial,2892,2016,25.535752,80.240883,LANDDOC-10657,2026-03-14 11:37:43,c6159ae26e1ba70210b1a81436627c8da03b16e2b8c1c35c2085a4ebeb847d83,qr_codes\qr_657.png
658,Sneha Dubey,Rohit Mishra,Uttar Pradesh,Varanasi,Malihabad,Lakshmipur,1609,463/1,Commercial,3896,2015,27.018385,81.09164,LANDDOC-10658,2026-03-14 11:37:43,4a0278fb528665d39bfd17a5cb365a516103fe31ad4e3bbbc43dc924188cc4f5,qr_codes\qr_658.png
659,Priya Singh,Ravi Shukla,Uttar Pradesh,Varanasi,Sadar,Rampur,9923,450/8,Commercial,3181,2024,26.755518,79.935884,LANDDOC-10659,2026-03-14 11:37:43,4fea3605d60f62e2dc5ead103edcc7b472bd393be2dc6feeb7bbe2975ae2665a,qr_codes\qr_659.png
660,Anjali Srivastava,Deepak Yadav,Uttar Pradesh,Gorakhpur,Malihabad,Madhopur,9247,976/2,Commercial,2925,2017,25.520546,82.167649,LANDDOC-10660,2026-03-14 11:37:43,9d40d5a62ae14fcab33876a9c94910f4d87efb438fa65bc836695f2a2549de9c,qr_codes\qr_660.png
661,Vikas Pandey,Ravi Shukla,Uttar Pradesh,Prayagraj,Bikapur,Kalyanpur,2119,466/4,Commercial,4756,2019,27.301959,81.04032,LANDDOC-10661,2026-03-14 11:37:43,397502952d3b64ce98c67dd1de890f8566f6bb82cc1133c004e90e6cf3f90cd6,qr_codes\qr_661.png
662,Saurabh Jain,Vikas Pandey,Uttar Pradesh,Barabanki,Meja,Madhopur,5997,888/3,Commercial,3044,2015,26.154244,80.623606,LANDDOC-10662,2026-03-14 11:37:43,80422563955fcca1fc51d78530a74ae9cf40092174ff3fd4d792a60019b7b3bf,qr_codes\qr_662.png
663,Neha Gupta,Rohit Mishra,Uttar Pradesh,Prayagraj,Malihabad,Madhopur,3406,742/8,Residential,4132,2017,27.325508,82.169576,LANDDOC-10663,2026-03-14 11:37:43,17b9aed1f8495d92f6b25cc66a83d81ff18be24946a7d90e0ceccf0a94a6e55e,qr_codes\qr_663.png
664,Neha Gupta,Arjun Singh,Uttar Pradesh,Kanpur,Phulpur,Rampur,1856,523/9,Agricultural,524,2018,27.432917,81.035564,LANDDOC-10664,2026-03-14 11:37:43,229ea7ac6ce37f28d4b2891e7e78b64eee4be6fb80274633a8c8e84cc7abc816,qr_codes\qr_664.png
665,Ravi Shukla,Priya Singh,Uttar Pradesh,Lucknow,Phulpur,Madhopur,4076,708/8,Residential,1144,2021,26.822856,80.850493,LANDDOC-10665,2026-03-14 11:37:43,10c0e852e795e120e035b61005d9675f0da8aa30e7de6298b7c76365ac2a985a,qr_codes\qr_665.png
666,Rahul Verma,Arjun Singh,Uttar Pradesh,Sitapur,Malihabad,Madhopur,7740,500/4,Agricultural,752,2019,26.335614,79.739053,LANDDOC-10666,2026-03-14 11:37:43,9d4c96eac20167d5d65c232eb3501fb4a59b180ecb77ea9545e05d511449a652,qr_codes\qr_666.png
667,Nidhi Saxena,Priya Singh,Uttar Pradesh,Sitapur,Bikapur,Kalyanpur,5710,911/8,Commercial,2050,2022,26.814443,81.932838,LANDDOC-10667,2026-03-14 11:37:43,09e186e529fb6069216af8aee3c211ca4cd337e387415f6c2ac8255c4353faaf,qr_codes\qr_667.png
668,Pooja Yadav,Rohit Mishra,Uttar Pradesh,Varanasi,Sadar,Lakshmipur,2583,167/3,Commercial,722,2016,25.909571,80.203268,LANDDOC-10668,2026-03-14 11:37:43,9db82f776c4a605ab55d23feac5c20271ac8fd477ce1fe65f73300db9de5ba06,qr_codes\qr_668.png
669,Sneha Dubey,Ravi Shukla,Uttar Pradesh,Prayagraj,Phulpur,Rampur,2933,397/1,Commercial,853,2022,27.116554,79.838675,LANDDOC-10669,2026-03-14 11:37:43,d22d485a30f28ce46e474d7077a225098f8b3866370c365a2fa49ea03bb227c6,qr_codes\qr_669.png
670,Ankit Tiwari,Deepak Yadav,Uttar Pradesh,Varanasi,Bikapur,Madhopur,7329,632/7,Agricultural,3439,2019,25.661618,81.907778,LANDDOC-10670,2026-03-14 11:37:43,59acbd1da6a7ce5507f65859c5570e84e17b282ed3293729fd3c0386e3ba6313,qr_codes\qr_670.png
671,Vikas Pandey,Amit Sharma,Uttar Pradesh,Kanpur,Phulpur,Rampur,9981,453/8,Residential,3129,2019,26.791386,79.988753,LANDDOC-10671,2026-03-14 11:37:43,8d2eb32e03fd4e45804fd5ca38b115591a3159202dd24a07f8d1ebe01748e0ae,qr_codes\qr_671.png
672,Deepak Yadav,Vikas Pandey,Uttar Pradesh,Barabanki,Malihabad,Shivpur,4766,141/4,Residential,3323,2015,25.509579,82.178943,LANDDOC-10672,2026-03-14 11:37:43,ade57ff9f6f3ec2625574f543006f5f6d2fd1cb8c7b5864a331b8b118bc68d5b,qr_codes\qr_672.png
673,Pooja Yadav,Anjali Srivastava,Uttar Pradesh,Barabanki,Meja,Kalyanpur,6031,699/7,Residential,665,2018,25.565489,81.55223,LANDDOC-10673,2026-03-14 11:37:43,da34952f407044a8ea88d80c0338666b683982a14f5ad4dc82767061da7070ca,qr_codes\qr_673.png
674,Anjali Srivastava,Ravi Shukla,Uttar Pradesh,Kanpur,Meja,Madhopur,1551,256/8,Residential,3812,2015,27.474601,79.555667,LANDDOC-10674,2026-03-14 11:37:43,8c2fd8235842c57412a46a4ea68b1e19c0d189369269c2344cf4b5f73ed34c00,qr_codes\qr_674.png
675,Anjali Srivastava,Nidhi Saxena,Uttar Pradesh,Gorakhpur,Malihabad,Shivpur,6841,916/4,Agricultural,2319,2015,26.246905,80.851133,LANDDOC-10675,2026-03-14 11:37:43,66f1fddedc6ac078cb7de9696c74d2ef6e02d980965a7e68ee61ad811033940d,qr_codes\qr_675.png
676,Deepak Yadav,Vikas Pandey,Uttar Pradesh,Lucknow,Sadar,Shivpur,2901,169/7,Commercial,903,2016,27.104436,79.555136,LANDDOC-10676,2026-03-14 11:37:43,66a49778cf74a1f3a6bde51c1eff678dc57730b3004ae0cf0f9fd6252e9c1935,qr_codes\qr_676.png
677,Rohit Mishra,Anjali Srivastava,Uttar Pradesh,Varanasi,Sadar,Madhopur,3677,221/1,Residential,3582,2021,26.760775,80.446821,LANDDOC-10677,2026-03-14 11:37:43,3e160cf7da30be4415a5ec85bd8dda89cdd088b4d32171e3139b33aeafe19494,qr_codes\qr_677.png
678,Deepak Yadav,Amit Sharma,Uttar Pradesh,Gorakhpur,Bikapur,Madhopur,1103,828/6,Residential,3867,2022,26.734588,80.833152,LANDDOC-10678,2026-03-14 11:37:43,1bff3116e9bc52f2216e04ab8ec108644706be8f25a3a62802c21d5bf114fd12,qr_codes\qr_678.png
679,Rohit Mishra,Priya Singh,Uttar Pradesh,Varanasi,Phulpur,Madhopur,9773,564/6,Residential,3855,2020,27.039047,81.005393,LANDDOC-10679,2026-03-14 11:37:43,dac9f43350da5bfdb9b38d7a83b4e6bb3083539e030102746d252e82f289d9d5,qr_codes\qr_679.png
680,Anjali Srivastava,Rohit Mishra,Uttar Pradesh,Kanpur,Phulpur,Lakshmipur,8220,524/1,Residential,2112,2017,26.400282,82.484713,LANDDOC-10680,2026-03-14 11:37:43,0c2e1e17eee37f50683dec52d9b23d233baf6cb13d4e97a74f5296051c3f84ac,qr_codes\qr_680.png
681,Vikas Pandey,Arjun Singh,Uttar Pradesh,Varanasi,Sadar,Kalyanpur,7231,606/2,Commercial,3827,2018,26.387143,80.32283,LANDDOC-10681,2026-03-14 11:37:43,d5f6d4243cfed2b67f2f0c0441dfeab76117f793ca55ebfb08a9a00369ec74b1,qr_codes\qr_681.png
682,Amit Sharma,Rohit Mishra,Uttar Pradesh,Lucknow,Bikapur,Shivpur,8182,311/1,Residential,3726,2022,27.371935,82.02625,LANDDOC-10682,2026-03-14 11:37:43,298ba8fa25da023cd7a82f1a62b97368b8bc5663afe565ca5880708e5e863220,qr_codes\qr_682.png
683,Priya Singh,Pooja Yadav,Uttar Pradesh,Varanasi,Meja,Madhopur,5900,608/3,Residential,2521,2019,27.103206,80.387301,LANDDOC-10683,2026-03-14 11:37:43,c9b15a1aae85e9274ba96a07e0fd6d66f44b3908e03297f5537f9565023ba140,qr_codes\qr_683.png
684,Priya Singh,Ankit Tiwari,Uttar Pradesh,Prayagraj,Malihabad,Shivpur,2824,775/6,Commercial,2735,2022,26.122305,81.588147,LANDDOC-10684,2026-03-14 11:37:43,9ba4c78dd26685038062e424aa8f737a7102b3fa631c641bf225bd54905cc8c7,qr_codes\qr_684.png
685,Ravi Shukla,Vikas Pandey,Uttar Pradesh,Lucknow,Bikapur,Kalyanpur,7540,175/6,Residential,1300,2018,27.302105,81.700922,LANDDOC-10685,2026-03-14 11:37:43,bdba46c3f66d72ab073e05ef741716fbcd18bee62e139cdd5fbb0fe7f95eb806,qr_codes\qr_685.png
686,Neha Gupta,Neha Gupta,Uttar Pradesh,Prayagraj,Phulpur,Lakshmipur,3976,636/7,Residential,3359,2017,26.635265,82.139464,LANDDOC-10686,2026-03-14 11:37:43,b587973fc0d095ad2ec35eccd587121c75629e87353d57cc920ae52118559a82,qr_codes\qr_686.png
687,Ravi Shukla,Anjali Srivastava,Uttar Pradesh,Prayagraj,Meja,Basantpur,5864,358/1,Residential,559,2018,25.834509,80.550738,LANDDOC-10687,2026-03-14 11:37:43,0ba29de3ff438260faa2c7f978ba9f03598722f9233acdc2474de01f41b6c770,qr_codes\qr_687.png
688,Amit Sharma,Amit Sharma,Uttar Pradesh,Kanpur,Sadar,Rampur,4213,259/8,Agricultural,2474,2019,27.442124,79.830131,LANDDOC-10688,2026-03-14 11:37:43,86271fa1cf1288ab6a1628a5a2ddcb5d6da9944df904e7402b342e3d448c554c,qr_codes\qr_688.png
689,Neha Gupta,Anjali Srivastava,Uttar Pradesh,Lucknow,Meja,Shivpur,5953,947/9,Agricultural,369,2018,26.312237,81.425622,LANDDOC-10689,2026-03-14 11:37:43,b0a1606770e2a6840156f2e1b62a299b54bed6a27935068eb17ef0b214af51a6,qr_codes\qr_689.png
690,Pooja Yadav,Arjun Singh,Uttar Pradesh,Lucknow,Meja,Madhopur,4926,419/9,Commercial,453,2019,26.759949,81.489808,LANDDOC-10690,2026-03-14 11:37:43,92593b83d182119271b4af424f2af8d474f952308834527ab0c8a0e59c524170,qr_codes\qr_690.png
691,Deepak Yadav,Nidhi Saxena,Uttar Pradesh,Varanasi,Bikapur,Madhopur,5221,358/6,Commercial,382,2016,27.403154,81.860083,LANDDOC-10691,2026-03-14 11:37:43,0f58e9852c52084470ee6d7025779e56d0e31fff84a8fc195f08576724d30e0e,qr_codes\qr_691.png
692,Rahul Verma,Ankit Tiwari,Uttar Pradesh,Varanasi,Bikapur,Shivpur,2922,530/5,Agricultural,1071,2022,26.734983,80.781613,LANDDOC-10692,2026-03-14 11:37:43,1cc802cca29f1f549ade1f18c93761a70f96f64b33988f0bc9d89e9894aa977d,qr_codes\qr_692.png
693,Pooja Yadav,Neha Gupta,Uttar Pradesh,Lucknow,Malihabad,Madhopur,9046,805/5,Agricultural,2251,2019,27.234089,81.899834,LANDDOC-10693,2026-03-14 11:37:43,ed2749c3dc9b2c008b65f3e7d74f82abc874776b5d6b00b2208a50eea2f979ba,qr_codes\qr_693.png
694,Rohit Mishra,Ankit Tiwari,Uttar Pradesh,Kanpur,Malihabad,Kalyanpur,1165,616/9,Agricultural,2616,2022,25.579191,81.570182,LANDDOC-10694,2026-03-14 11:37:43,5b8770d5ab4610a1aee9a0d350b4a3e851fb4244c2b50512e89020a9195c534f,qr_codes\qr_694.png
695,Neha Gupta,Deepak Yadav,Uttar Pradesh,Lucknow,Meja,Madhopur,2564,441/4,Residential,496,2023,26.844876,81.953848,LANDDOC-10695,2026-03-14 11:37:43,672066c53002c582db473630ddd6afd9d4a16df29b245ce6cf8271eb48398a83,qr_codes\qr_695.png
696,Deepak Yadav,Amit Sharma,Uttar Pradesh,Kanpur,Sadar,Shivpur,7694,906/7,Agricultural,2448,2019,26.763662,80.844193,LANDDOC-10696,2026-03-14 11:37:43,a1b48bc4da691bbcfe836b66cfec8d6543f33c4a66e1fab76aea36140fd4ac25,qr_codes\qr_696.png
697,Ankit Tiwari,Arjun Singh,Uttar Pradesh,Lucknow,Meja,Rampur,2967,417/6,Residential,3554,2019,27.189193,80.056576,LANDDOC-10697,2026-03-14 11:37:43,9dd54c0f682e49bd8e0703b0dbad79e6fb61ef88427e072ea5517373bbc8a202,qr_codes\qr_697.png
698,Rohit Mishra,Anjali Srivastava,Uttar Pradesh,Barabanki,Phulpur,Madhopur,5233,950/5,Commercial,2338,2017,25.895036,81.770841,LANDDOC-10698,2026-03-14 11:37:43,d1c31479bf8ba524dfc058bab773453b738071a25c95abac6c688a666e2abbd4,qr_codes\qr_698.png
699,Priya Singh,Saurabh Jain,Uttar Pradesh,Prayagraj,Meja,Shivpur,5234,939/5,Residential,1299,2019,26.832797,80.360396,LANDDOC-10699,2026-03-14 11:37:43,202845ecb43375ca3a8aad1ee146a98195d7b813459ad9a1746f5981e8fa7c68,qr_codes\qr_699.png
700,Ankit Tiwari,Ravi Shukla,Uttar Pradesh,Sitapur,Malihabad,Kalyanpur,6442,168/9,Residential,670,2017,25.77985,82.118887,LANDDOC-10700,2026-03-14 11:37:43,c0b63d6b5776b8a247b64415705f281c0b0454287c88137bff36cc028426c530,qr_codes\qr_700.png
701,Ravi Shukla,Rahul Verma,Uttar Pradesh,Kanpur,Malihabad,Lakshmipur,1410,618/1,Agricultural,4885,2019,26.624033,81.17327,LANDDOC-10701,2026-03-14 11:37:43,aafff18656167d5875720ce888dbd5bb001d57d414725a776b9b038f4f559054,qr_codes\qr_701.png
702,Pooja Yadav,Ankit Tiwari,Uttar Pradesh,Kanpur,Sadar,Basantpur,1291,382/6,Residential,2470,2016,26.965344,81.115347,LANDDOC-10702,2026-03-14 11:37:43,88581e56e1adadf0158d818338a20b4fff1c42773b6a52dddb014cab6dc0df0d,qr_codes\qr_702.png
703,Saurabh Jain,Saurabh Jain,Uttar Pradesh,Gorakhpur,Phulpur,Madhopur,7904,679/4,Commercial,4739,2015,26.829534,80.405481,LANDDOC-10703,2026-03-14 11:37:43,2ace10951833df0cd3ddead2acd8f67d0fee6dfd48096f3e4e6afada804a06b6,qr_codes\qr_703.png
704,Amit Sharma,Ankit Tiwari,Uttar Pradesh,Prayagraj,Phulpur,Shivpur,1687,297/5,Agricultural,2593,2020,26.966336,79.801664,LANDDOC-10704,2026-03-14 11:37:43,6276a849546a5d10986db01885c56f72077247c54d95d784e832f845e3277f0b,qr_codes\qr_704.png
705,Amit Sharma,Sneha Dubey,Uttar Pradesh,Sitapur,Malihabad,Lakshmipur,4245,132/4,Residential,3450,2019,26.278495,80.161795,LANDDOC-10705,2026-03-14 11:37:43,3b00a0a5e2e6c9139fa5fa84d556502d98ef078eb203281846f1329e963c8849,qr_codes\qr_705.png
706,Deepak Yadav,Deepak Yadav,Uttar Pradesh,Barabanki,Bikapur,Basantpur,1863,216/6,Residential,1982,2016,26.801038,80.952105,LANDDOC-10706,2026-03-14 11:37:43,4bb0427e76a5583919511a787ffe2dae24bbb4914132cdb19132c5591c095d66,qr_codes\qr_706.png
707,Ravi Shukla,Deepak Yadav,Uttar Pradesh,Varanasi,Meja,Lakshmipur,5987,203/3,Agricultural,4135,2019,26.356568,79.640199,LANDDOC-10707,2026-03-14 11:37:43,035a2585b01c6e57427ff71e515e6ca690db5dfac5e9a805fac8d1ab11a54381,qr_codes\qr_707.png
708,Deepak Yadav,Ravi Shukla,Uttar Pradesh,Lucknow,Malihabad,Rampur,5608,751/1,Residential,4869,2021,26.244621,82.122219,LANDDOC-10708,2026-03-14 11:37:43,b8886e6b295906a6c50768d0215e8582c8d0d5124faae8809df621f57cd3965e,qr_codes\qr_708.png
709,Amit Sharma,Amit Sharma,Uttar Pradesh,Varanasi,Meja,Madhopur,4002,394/4,Commercial,3885,2022,25.551969,79.918457,LANDDOC-10709,2026-03-14 11:37:43,af9bbe87820b51e8bb1e66fa490a370c8da05f649d9aab8596e89af1ab176994,qr_codes\qr_709.png
